"","Reef","Treatment","Genus","Species","Genus.species","Individual","Species.Code","Indiviual.code","Body.length","tile.kind","crown","outside","targetcrevice","opencrevice","othercrevice","Video_code","ColourCode","tile.number","video.length.min.sec.","video.length.min","comment","Area.crown.cm2","Area.target.cm2","Area.other.cm2","Area.open.cm2","Area.outside.cm2","Date","colour","Location","NA"
"1177","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","22",NA,NA,10,"large crevice",0,0,1,0,0,"red-topleft#6",NA,"71",NA,11.47,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c5",0
"1178","LighthouseReef",NA,NA,NA,"Pomacentrus bankanensis","2",NA,NA,5,"large crevice",1,0,0,0,0,"red-topleft#6",NA,"71",NA,11.47,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f2",0
"1179","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","39",NA,NA,9,"large crevice",2,0,0,0,0,"red-topleft#6",NA,"71",NA,11.47,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b2",0
"1180","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","39",NA,NA,9,"large crevice",0,1,0,0,0,"red-topleft#6",NA,"71",NA,11.47,NA,NA,NA,NA,NA,NA,"19.04.2018","red","a7",0
"1181","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","23",NA,NA,10,"large crevice",0,1,0,0,0,"red-topleft#8",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","a9",0
"1182","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","23",NA,NA,10,"large crevice",2,0,0,0,0,"red-topleft#8",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h6",0
"1183","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","23",NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#8",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h8",0
"1184","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","24",NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c8",0
"1185","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","25",NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c8",0
"1186","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","25",NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h8",0
"1187","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","25",NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g7",0
"1188","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","26",NA,NA,10,"large crevice",8,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h8",0
"1189","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","26",NA,NA,10,"large crevice",0,0,0,4,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h7",0
"1190","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","26",NA,NA,10,"large crevice",0,1,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","i7",0
"1191","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","26",NA,NA,10,"large crevice",0,3,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","i8",0
"1192","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","26",NA,NA,10,"large crevice",0,2,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","i9",0
"1193","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","26",NA,NA,10,"large crevice",6,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d8",0
"1194","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","27",NA,NA,10,"large crevice",0,4,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h9",0
"1195","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","27",NA,NA,10,"large crevice",3,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h8",0
"1196","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","27",NA,NA,10,"large crevice",2,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c8",0
"1197","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","28",NA,NA,10,"large crevice",2,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h8",0
"1198","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","28",NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#9",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e8",0
"1199","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","31",NA,NA,10,"large crevice",3,0,0,0,0,"red-topleft#11",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h2",0
"1200","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","40",NA,NA,16,"large crevice",0,1,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","i2",0
"1201","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","40",NA,NA,16,"large crevice",3,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h2",0
"1202","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","40",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g3",0
"1203","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","40",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f2",0
"1204","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","40",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g5",0
"1205","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","40",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g7",0
"1206","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","52",NA,NA,10,"large crevice",0,2,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","a2",0
"1207","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e3",0
"1208","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f4",0
"1209","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"large crevice",2,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f7",0
"1210","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","43",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f2",0
"1211","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","43",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b2",0
"1212","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","43",NA,NA,16,"large crevice",0,0,0,1,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c2",0
"1213","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","43",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b7",0
"1214","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","44",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h6",0
"1215","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","44",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h4",0
"1216","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","44",NA,NA,16,"large crevice",0,1,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","i4",0
"1217","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","44",NA,NA,16,"large crevice",0,0,0,1,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h3",0
"1218","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","44",NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h2",0
"1219","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","34",NA,NA,10,"large crevice",5,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h6",0
"1220","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","34",NA,NA,10,"large crevice",2,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h8",0
"1221","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","34",NA,NA,10,"large crevice",0,0,0,1,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g8",0
"1222","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","34",NA,NA,10,"large crevice",3,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f8",0
"1223","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","35",NA,NA,10,"large crevice",5,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h2",0
"1224","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","35",NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c4",0
"1225","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","35",NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#13",NA,"71",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b2",0
"1226","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,"large crevice",0,0,0,0,0,"control",NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,"19.04.2018","green",NA,0
"1227","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,"large crevice",0,0,0,0,0,"control",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,"19.04.2018","yellow",NA,0
"1228","LighthouseReef",NA,NA,NA,"unident wrasse","1",NA,NA,8,"medium crevice",1,0,0,0,0,"black-topright#1",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","c3",0
"1229","LighthouseReef",NA,NA,NA,"unident wrasse","1",NA,NA,8,"medium crevice",1,0,0,0,0,"black-topright#1",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d2",0
"1230","LighthouseReef",NA,NA,NA,"unident wrasse","1",NA,NA,8,"medium crevice",1,0,0,0,0,"black-topright#1",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d6",0
"1231","LighthouseReef",NA,NA,NA,"Naso lituratus","3",NA,NA,20,"medium crevice",0,0,0,0,1,"black-topright#10",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d5",0
"1232","LighthouseReef",NA,NA,NA,"Naso lituratus","3",NA,NA,20,"medium crevice",1,0,0,0,0,"black-topright#10",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","f6",0
"1233","LighthouseReef",NA,NA,NA,"Naso lituratus","3",NA,NA,20,"medium crevice",1,0,0,0,0,"black-topright#10",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","g7",0
"1234","LighthouseReef",NA,NA,NA,"Naso lituratus","2",NA,NA,20,"medium crevice",0,1,0,0,0,"black-topright#10",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h2",0
"1235","LighthouseReef",NA,NA,NA,"Ctenochaetus binotatus","2",NA,NA,5,"medium crevice",0,1,0,0,0,"black-topright#11",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","i7",0
"1236","LighthouseReef",NA,NA,NA,"Naso lituratus","6",NA,NA,20,"medium crevice",1,0,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b8",0
"1237","LighthouseReef",NA,NA,NA,"Ctenochaetus binotatus","5",NA,NA,5,"medium crevice",0,0,0,3,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","g2",0
"1238","LighthouseReef",NA,NA,NA,"Ctenochaetus binotatus","5",NA,NA,5,"medium crevice",1,0,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","g3",0
"1239","LighthouseReef",NA,NA,NA,"Naso lituratus","5",NA,NA,20,"medium crevice",2,0,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","g7",0
"1240","LighthouseReef",NA,NA,NA,"Ctenochaetus binotatus","5",NA,NA,5,"medium crevice",0,4,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h1",0
"1241","LighthouseReef",NA,NA,NA,"Ctenochaetus binotatus","5",NA,NA,5,"medium crevice",0,6,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h2",0
"1242","LighthouseReef",NA,NA,NA,"Naso lituratus","5",NA,NA,20,"medium crevice",0,1,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h4",0
"1243","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,"medium crevice",0,0,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","i1",0
"1244","LighthouseReef",NA,NA,NA,"Ctenochaetus binotatus","5",NA,NA,5,"medium crevice",0,4,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","i2",0
"1245","LighthouseReef",NA,NA,NA,"Ctenochaetus binotatus","5",NA,NA,5,"medium crevice",0,1,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","i3",0
"1246","LighthouseReef",NA,NA,NA,"Naso lituratus","5",NA,NA,20,"medium crevice",0,2,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","i4",0
"1247","LighthouseReef",NA,NA,NA,"Naso lituratus","5",NA,NA,20,"medium crevice",0,1,0,0,0,"black-topright#12",NA,"107",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","i5",0
"1248","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,18,"medium crevice",1,0,0,0,0,"black-topright#3",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b6",0
"1249","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,18,"medium crevice",1,0,0,0,0,"black-topright#3",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b8",0
"1250","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","6",NA,NA,13,"medium crevice",1,0,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b2",0
"1251","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","6",NA,NA,13,"medium crevice",1,0,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","c3",0
"1252","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","3",NA,NA,13,"medium crevice",2,0,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d2",0
"1253","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","6",NA,NA,13,"medium crevice",1,0,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d2",0
"1254","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","6",NA,NA,13,"medium crevice",0,0,0,1,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","e2",0
"1255","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","3",NA,NA,13,"medium crevice",1,0,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","e3",0
"1256","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","6",NA,NA,13,"medium crevice",3,0,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","e3",0
"1257","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","6",NA,NA,13,"medium crevice",3,0,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","f2",0
"1258","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","6",NA,NA,13,"medium crevice",0,2,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","g1",0
"1259","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","2",NA,NA,13,"medium crevice",3,0,0,0,0,"black-topright#4",NA,"80",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","g7",0
"1260","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","3",NA,NA,13,"medium crevice",0,1,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h2",0
"1261","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","5",NA,NA,13,"medium crevice",0,2,0,0,0,"black-topright#4",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h2",0
"1262","LighthouseReef",NA,NA,NA,"Naso lituratus","1",NA,NA,20,"medium crevice",1,0,0,0,0,"black-topright#9",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b2",0
"1263","LighthouseReef",NA,NA,NA,"Naso lituratus","1",NA,NA,20,"medium crevice",4,0,0,0,0,"black-topright#9",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d6",0
"1264","LighthouseReef",NA,NA,NA,"Naso lituratus","1",NA,NA,20,"medium crevice",2,0,0,0,0,"black-topright#9",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","f8",0
"1265","LighthouseReef",NA,NA,NA,"Naso lituratus","1",NA,NA,20,"medium crevice",0,1,0,0,0,"black-topright#9",NA,"107",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h4",0
"1266","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",4,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","b6",0
"1267","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",1,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","c5",0
"1268","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",4,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","c7",0
"1269","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",4,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","d4",0
"1270","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",4,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","d6",0
"1271","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",1,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","e3",0
"1272","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",2,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","e7",0
"1273","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",2,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","f2",0
"1274","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",1,0,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","f8",0
"1275","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",0,1,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","h6",0
"1276","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"medium crevice",0,1,0,0,0,"nocolour-topleft#11",NA,"79",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","h8",0
"1277","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","3",NA,NA,18,"medium crevice",0,1,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","a1",0
"1278","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","2",NA,NA,8,"medium crevice",0,1,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b1",0
"1279","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","2",NA,NA,8,"medium crevice",8,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b2",0
"1280","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","1",NA,NA,18,"medium crevice",0,0,0,1,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b3",0
"1281","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","4",NA,NA,17,"medium crevice",1,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b4",0
"1282","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","8",NA,NA,9,"medium crevice",3,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b6",0
"1283","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","11",NA,NA,8,"medium crevice",1,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b6",0
"1284","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","4",NA,NA,17,"medium crevice",1,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b6",0
"1285","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","1",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b8",0
"1286","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","4",NA,NA,17,"medium crevice",3,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b8",0
"1287","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","2",NA,NA,8,"medium crevice",4,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c3",0
"1288","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","7",NA,NA,9,"medium crevice",5,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c3",0
"1289","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","1",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c5",0
"1290","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","11",NA,NA,8,"medium crevice",2,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c5",0
"1291","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","11",NA,NA,8,"medium crevice",2,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c7",0
"1292","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","7",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d2",0
"1293","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","10",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d2",0
"1294","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","11",NA,NA,8,"medium crevice",1,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d2",0
"1295","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","7",NA,NA,9,"medium crevice",0,0,2,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d3",0
"1296","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","6",NA,NA,9,"medium crevice",2,0,0,0,0,"red-topleft#1",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d4",0
