Date,Reef,Video_code,colour,Species,Individual,fishlength.cm,tile.kind,tile.number,Location,number.bites,length.video.h:min:sec
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,44,8,medium,44,d4,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,38,16,medium,44,d4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,45,8,medium,44,d4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium,44,d4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,48,9,medium,44,d4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,48,9,medium,44,d4,2,0:05:41
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,1,9,medium,44,d5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,48,9,medium,44,d5,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,1,9,medium,44,d6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,14,8,medium,44,d6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,medium,44,d6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,19,16,medium,44,d6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,medium,44,d6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium,44,d6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium,44,d6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,medium,44,d8,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,1,9,medium,44,d8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,medium,44,d8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,medium,44,d8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,medium,44,d8,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium,44,d8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,d9,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,medium,44,e1,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,e1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,30,10,medium,44,e1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,11,8,medium,44,e2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,36,16,medium,44,e2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,7,9,medium,44,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,11,8,medium,44,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,14,8,medium,44,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,medium,44,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,medium,44,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,44,8,medium,44,e3,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,45,8,medium,44,e3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium,44,e3,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,e3,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium,44,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,14,8,medium,44,e4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,11,8,medium,44,e6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,1,9,medium,44,e7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium,44,e7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,24,10,medium,44,e8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,31,10,medium,44,e8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium,44,e8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,45,16,medium,44,e8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,medium,44,e9,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium,44,e9,6,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium,44,e9,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,45,16,medium,44,e9,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,f1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,42,8,medium,44,f1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,medium,44,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,medium,44,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium,44,f2,8,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium,44,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,f2,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,f2,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium,44,f3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,medium,44,f4,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,7,9,medium,44,f4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,14,8,medium,44,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,medium,44,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,19,16,medium,44,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium,44,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,f4,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,48,9,medium,44,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,f4,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,f4,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,f4,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,medium,44,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,7,9,medium,44,f5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,medium,44,f5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium,44,f5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,17,9,medium,44,f6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,medium,44,f6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,medium,44,f6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,f6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium,44,f6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,16,medium,44,f6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,f6,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,medium,44,f8,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,17,9,medium,44,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,medium,44,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,f8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,31,10,medium,44,f8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Zebrasoma scopas,32,10,medium,44,f8,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,medium,44,f9,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,medium,44,f9,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,21,8,medium,44,f9,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,17,9,medium,44,g1,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium,44,g1,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,10,9,medium,44,g2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,17,9,medium,44,g2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium,44,g2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,g2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,42,8,medium,44,g2,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,1,9,medium,44,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,medium,44,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,17,9,medium,44,g3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,medium,44,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,medium,44,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium,44,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium,44,g3,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,g3,6,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium,44,g3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,g3,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,g3,2,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,g3,2,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,g3,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,45,16,medium,44,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,1,9,medium,44,g5,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,medium,44,g5,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium,44,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,16,medium,44,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium,44,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,g5,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Zebrasoma scopas,32,10,medium,44,g5,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,g5,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,g5,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium,44,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,medium,44,g6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,g6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,g6,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,1,9,medium,44,g7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,medium,44,g7,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,17,9,medium,44,g7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,medium,44,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,medium,44,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,g7,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,24,10,medium,44,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,16,medium,44,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,31,10,medium,44,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,g7,2,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,g7,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,45,16,medium,44,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,medium,44,g8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,21,8,medium,44,g8,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,44,16,medium,44,g8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,21,8,medium,44,g9,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,17,9,medium,44,h1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,1,9,medium,44,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,17,9,medium,44,h2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,medium,44,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,23,15,medium,44,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,medium,44,h2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,medium,44,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,h2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,34,15,medium,44,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium,44,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium,44,h2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,h2,6,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,h2,2,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium,44,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium,44,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium,44,h3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,h3,9,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,h3,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium,44,h3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,medium,44,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,8,14,medium,44,h4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,23,15,medium,44,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium,44,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,34,15,medium,44,h4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,42,8,medium,44,h4,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium,44,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,48,9,medium,44,h4,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,h4,9,0:05:41
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,11,8,medium,44,h5,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,medium,44,h5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium,44,h5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,medium,44,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,medium,44,h6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,23,15,medium,44,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,h6,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium,44,h6,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,16,medium,44,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium,44,h6,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium,44,h6,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,h6,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,40,16,medium,44,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium,44,h7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,h7,3,0:05:41
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,medium,44,h8,6,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,8,14,medium,44,h8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,medium,44,h8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,23,15,medium,44,h8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,h8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,24,10,medium,44,h8,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,h8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium,44,h8,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,medium,44,h9,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,23,15,medium,44,h9,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,i2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,medium,44,i3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,medium,44,i3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,i3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium,44,i3,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,medium,44,i4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,medium,44,i4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,i4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,i5,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,i5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,i5,1,0:05:41
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,i6,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,i6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium,44,i6,2,0:05:41
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,medium,44,i7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,medium,44,i7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium,44,i7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,i7,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium,44,i7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,medium,44,i8,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,medium,44,i8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium,44,i8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,40,16,medium,44,i8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,NA,NA,NA,medium,44,i9,0,0:26:05
19.04.2018,LighthouseReef,control,yellow,NA,NA,NA,medium,73,NA,0,NA
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,b6,4,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,c5,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,c7,4,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,d4,4,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,d6,4,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,e3,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,e7,2,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,f2,2,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,f8,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,h6,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,medium,79,h8,1,0:21:56
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,2,13,medium,80,g7,3,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,6,13,medium,107,b2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,medium,107,b2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,medium,107,b6,1,0:26:05
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,medium,107,b8,1,0:22:48
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,medium,107,b8,1,0:26:05
19.04.2018,LighthouseReef,black-topright#1,black,unident wrasse,1,8,medium,107,c3,1,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,6,13,medium,107,c3,1,0:26:05
19.04.2018,LighthouseReef,black-topright#1,black,unident wrasse,1,8,medium,107,d2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,3,13,medium,107,d2,2,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,6,13,medium,107,d2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#10,black,Naso lituratus,3,20,medium,107,d5,1,0:26:05
