,Reef,Treatment,Genus,Species,Genus.species,Individual,Species.Code,Indiviual.code,Body.length,tile.kind,crown,outside,targetcrevice,opencrevice,othercrevice,Video_code,ColourCode,tile.number,video.length.min.sec.,video.length.min,comment,Area.crown.cm2,Area.target.cm2,Area.other.cm2,Area.open.cm2,Area.outside.cm2,Date,colour,Location
1910,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,30,NA,NA,12,small crevice,1,0,0,0,0,red-topleft#5,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d8
1911,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,37,NA,NA,10,small crevice,0,0,0,2,0,red-topleft#5,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c8
1912,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,37,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#5,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d6
1913,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,37,NA,NA,10,small crevice,4,0,0,0,0,red-topleft#5,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6
1914,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,37,NA,NA,10,small crevice,2,0,0,0,0,red-topleft#5,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1915,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,38,NA,NA,9,small crevice,0,3,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a3
1916,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,38,NA,NA,9,small crevice,0,1,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a4
1917,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,38,NA,NA,9,small crevice,0,1,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a5
1918,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,38,NA,NA,9,small crevice,0,3,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a2
1919,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,38,NA,NA,9,small crevice,0,1,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a7
1920,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,38,NA,NA,9,small crevice,0,0,0,1,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b7
1921,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,31,NA,NA,14,small crevice,1,0,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d8
1922,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,31,NA,NA,14,small crevice,0,0,0,2,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c8
1923,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,31,NA,NA,14,small crevice,1,0,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c7
1924,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,32,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b1
1925,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,32,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c1
1926,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,32,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f1
1927,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,32,NA,NA,16,small crevice,0,2,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g1
1928,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,32,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h1
1929,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,32,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1930,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,32,NA,NA,16,small crevice,0,0,0,1,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g2
1931,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,22,NA,NA,10,small crevice,3,0,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g7
1932,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,39,NA,NA,9,small crevice,2,0,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f6
1933,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,39,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f4
1934,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,39,NA,NA,9,small crevice,0,0,0,1,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c8
1935,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,39,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6
1936,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,39,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b4
1937,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,39,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#6,NA,72,NA,11.47,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1938,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,23,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#8,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b4
1939,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,23,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#8,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c3
1940,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,25,NA,NA,10,small crevice,0,1,0,0,0,red-topleft#9,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h1
1941,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,41,NA,NA,8,small crevice,1,0,0,0,0,red-topleft#11,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1942,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,29,NA,NA,10,small crevice,7,0,0,0,0,red-topleft#11,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f2
1943,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,29,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#11,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g5
1944,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,31,NA,NA,10,small crevice,0,1,0,0,0,red-topleft#11,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h3
1945,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,33,NA,NA,10,small crevice,0,3,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a7
1946,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,33,NA,NA,10,small crevice,3,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c7
1947,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,33,NA,NA,10,small crevice,3,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e3
1948,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,small crevice,0,2,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c9
1949,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,small crevice,0,1,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b9
1950,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,small crevice,2,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b8
1951,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,small crevice,2,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6
1952,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,small crevice,0,4,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1953,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,small crevice,0,0,2,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d3
1954,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,41,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g1
1955,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,41,NA,NA,16,small crevice,0,0,1,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f3
1956,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,41,NA,NA,16,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e3
1957,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,53,NA,NA,9,small crevice,3,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1958,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,53,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f8
1959,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,53,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g7
1960,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,54,NA,NA,9,small crevice,0,2,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h4
1961,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,42,NA,NA,16,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g7
1962,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,42,NA,NA,16,small crevice,0,2,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h8
1963,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,43,NA,NA,16,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g5
1964,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d2
1965,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,small crevice,5,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d4
1966,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c3
1967,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,small crevice,2,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e3
1968,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f2
1969,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,small crevice,0,1,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1970,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,small crevice,2,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6
1971,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,small crevice,2,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b4
1972,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,56,NA,NA,9,small crevice,5,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b8
1973,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,56,NA,NA,9,small crevice,0,0,0,1,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c2
1974,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,56,NA,NA,9,small crevice,4,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1975,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,2,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1976,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,0,0,0,2,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c2
1977,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c3
1978,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c5
1979,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e7
1980,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f2
1981,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,0,0,0,2,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g2
1982,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1983,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,2,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g3
1984,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,2,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f4
1985,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,0,0,0,0,2,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f5
1986,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,0,2,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h6
1987,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h4
1988,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,0,1,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h3
1989,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,0,2,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,i5
1990,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,small crevice,1,0,0,0,0,red-topleft#13,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d4
931,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,b2
932,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,b4
933,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,b5
934,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,b8
935,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,c3
936,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,large crevice,0,0,1,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,c6
937,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,2,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,d2
938,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,d3
939,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,large crevice,0,0,1,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,d5
940,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,d8
941,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,e7
942,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,f4
943,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,2,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,g3
944,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,large crevice,1,0,0,0,0,nocolour-topleft#11,NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,g7
945,LighthouseReef,recruitment,NA,NA,Pomacentrus bankanensis,1,NA,NA,4,large crevice,0,0,0,1,0,nocolour-topleft#2,NA,74,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,blank,g8
1266,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,4,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,b6
1267,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,1,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,c5
1268,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,4,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,c7
1269,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,4,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,d4
1270,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,4,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,d6
1271,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,1,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,e3
1272,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,2,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,e7
1273,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,2,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,f2
1274,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,1,0,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,f8
1275,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,0,1,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,h6
1276,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,medium crevice,0,1,0,0,0,nocolour-topleft#11,NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,19.04.2018,blank,h8
851,LighthouseReef,recruitment,NA,NA,unident wrasse,1,NA,NA,8,large crevice,1,0,0,0,0,black-topright#1,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,d3
852,LighthouseReef,recruitment,NA,NA,unident wrasse,1,NA,NA,8,large crevice,1,0,0,0,0,black-topright#1,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,e3
853,LighthouseReef,recruitment,NA,NA,unident wrasse,1,NA,NA,8,large crevice,1,0,0,0,0,black-topright#1,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,f4
854,LighthouseReef,recruitment,NA,NA,unident wrasse,1,NA,NA,8,large crevice,0,0,0,0,2,black-topright#1,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,g4
855,LighthouseReef,recruitment,NA,NA,Naso lituratus,2,NA,NA,20,large crevice,2,0,0,0,0,black-topright#10,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,b8
856,LighthouseReef,recruitment,NA,NA,Naso lituratus,2,NA,NA,20,large crevice,1,0,0,0,0,black-topright#10,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,c7
857,LighthouseReef,recruitment,NA,NA,Naso lituratus,2,NA,NA,20,large crevice,1,0,0,0,0,black-topright#10,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,d2
858,LighthouseReef,recruitment,NA,NA,Naso lituratus,2,NA,NA,20,large crevice,2,0,0,0,0,black-topright#10,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,d8
859,LighthouseReef,recruitment,NA,NA,Naso lituratus,2,NA,NA,20,large crevice,1,0,0,0,0,black-topright#10,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,g7
860,LighthouseReef,recruitment,NA,NA,Naso lituratus,2,NA,NA,20,large crevice,3,0,0,0,0,black-topright#10,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,h4
861,LighthouseReef,recruitment,NA,NA,Naso lituratus,4,NA,NA,19,large crevice,1,0,0,0,0,black-topright#11,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,b4
862,LighthouseReef,recruitment,NA,NA,Naso lituratus,4,NA,NA,19,large crevice,1,0,0,0,0,black-topright#11,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,b6
863,LighthouseReef,recruitment,NA,NA,Naso lituratus,4,NA,NA,19,large crevice,0,1,0,0,0,black-topright#11,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,c1
864,LighthouseReef,recruitment,NA,NA,Naso lituratus,4,NA,NA,19,large crevice,0,1,0,0,0,black-topright#11,NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,black,d1
