,Reef,Treatment,Genus,Species,Genus.species,Individual,Species.Code,Indiviual.code,Body.length,tile.kind,crown,outside,targetcrevice,opencrevice,othercrevice,Video_code,ColourCode,tile.number,video.length.min.sec.,video.length.min,comment,Area.crown.cm2,Area.target.cm2,Area.other.cm2,Area.open.cm2,Area.outside.cm2,Date,colour,Location,NA
1528,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,48,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#11,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f4,0
1529,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,48,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d4,0
1530,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,48,NA,NA,9,medium crevice,0,0,0,0,1,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d5,0
1531,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,48,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h4,0
1532,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,0,0,0,1,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c8,0
1533,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d9,0
1534,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c5,0
1535,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e3,0
1536,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,2,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f4,0
1537,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f6,0
1538,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g7,0
1539,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h6,0
1540,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g5,0
1541,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g3,0
1542,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,49,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h2,0
1543,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,32,NA,NA,10,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f8,0
1544,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,32,NA,NA,10,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g5,0
1545,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h7,0
1546,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g7,0
1547,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,0,0,1,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g6,0
1548,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,2,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g5,0
1549,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h6,0
1550,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,3,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g3,0
1551,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,2,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f2,0
1552,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,i6,0
1553,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f4,0
1554,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h4,0
1555,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,i5,0
1556,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,50,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#12,NA,44,NA,5.68,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h3,0
1557,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,51,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h3,0
1558,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,51,NA,NA,9,medium crevice,0,0,1,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f3,0
1559,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,51,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d2,0
1560,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,51,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e3,0
1561,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,51,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h2,0
1562,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,40,NA,NA,16,medium crevice,0,1,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,i8,0
1563,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,40,NA,NA,16,medium crevice,0,1,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h6,0
1564,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c3,0
1565,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,medium crevice,0,0,1,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d3,0
1566,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f4,0
1567,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,52,NA,NA,10,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d2,0
1568,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,54,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c3,0
1569,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,54,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b2,0
1570,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,42,NA,NA,16,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d6,0
1571,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,42,NA,NA,16,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b6,0
1572,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,42,NA,NA,16,medium crevice,0,1,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e9,0
1573,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,42,NA,NA,16,medium crevice,0,0,0,1,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e8,0
1574,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,42,NA,NA,16,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g5,0
1575,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,42,NA,NA,16,medium crevice,0,1,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,h2,0
1576,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,44,NA,NA,16,medium crevice,0,0,0,1,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g8,0
1577,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b2,0
1578,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c7,0
1579,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,medium crevice,0,0,1,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d3,0
1580,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,55,NA,NA,9,medium crevice,0,1,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b1,0
1581,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,45,NA,NA,16,medium crevice,0,1,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e9,0
1582,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,45,NA,NA,16,medium crevice,0,0,0,1,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e8,0
1583,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,45,NA,NA,16,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g3,0
1584,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,45,NA,NA,16,medium crevice,1,0,0,0,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g7,0
1585,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,46,NA,NA,16,medium crevice,0,0,0,1,0,red-topleft#13,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b3,0
1601,LighthouseReef,recruitment,NA,NA,unident wrasse,1,NA,NA,8,small crevice,0,1,0,0,0,black-topright#1,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,h3,0
1602,LighthouseReef,recruitment,NA,NA,Naso lituratus,3,NA,NA,20,small crevice,1,0,0,0,0,black-topright#10,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,b2,0
1603,LighthouseReef,recruitment,NA,NA,Naso lituratus,3,NA,NA,20,small crevice,1,0,0,0,0,black-topright#10,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,b8,0
1604,LighthouseReef,recruitment,NA,NA,Naso lituratus,4,NA,NA,19,small crevice,1,0,0,0,0,black-topright#11,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,b8,0
1605,LighthouseReef,recruitment,NA,NA,Naso lituratus,4,NA,NA,19,small crevice,0,1,0,0,0,black-topright#11,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,h2,0
1606,LighthouseReef,recruitment,NA,NA,Naso lituratus,6,NA,NA,20,small crevice,1,0,0,0,0,black-topright#12,NA,6,NA,22.8,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,b8,0
1607,LighthouseReef,recruitment,NA,NA,Naso lituratus,6,NA,NA,20,small crevice,1,0,0,0,0,black-topright#12,NA,6,NA,22.8,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,d6,0
1608,LighthouseReef,recruitment,NA,NA,Naso lituratus,6,NA,NA,20,small crevice,1,0,0,0,0,black-topright#12,NA,6,NA,22.8,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,d8,0
1609,LighthouseReef,recruitment,NA,NA,Naso lituratus,6,NA,NA,20,small crevice,1,0,0,0,0,black-topright#12,NA,6,NA,22.8,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,e7,0
1610,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,1,NA,NA,12,small crevice,1,0,0,0,0,black-topright#3,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,b2,0
1611,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,1,NA,NA,12,small crevice,1,0,0,0,0,black-topright#3,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,b8,0
1612,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,1,NA,NA,12,small crevice,1,0,0,0,0,black-topright#3,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,c7,0
1613,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,1,NA,NA,18,small crevice,1,0,0,0,0,black-topright#3,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,d6,0
1614,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,1,NA,NA,18,small crevice,1,0,0,0,0,black-topright#3,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,f2,0
1615,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,1,NA,NA,18,small crevice,1,0,0,0,0,black-topright#3,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,f6,0
1616,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,1,NA,NA,18,small crevice,0,1,0,0,0,black-topright#3,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,h2,0
1617,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,2,NA,NA,13,small crevice,1,0,0,0,0,black-topright#4,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,b2,0
1618,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,3,NA,NA,13,small crevice,0,1,0,0,0,black-topright#4,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,h6,0
1619,LighthouseReef,recruitment,NA,NA,Naso lituratus,1,NA,NA,20,small crevice,1,0,0,0,0,black-topright#9,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,b2,0
1620,LighthouseReef,recruitment,NA,NA,Naso lituratus,1,NA,NA,20,small crevice,1,0,0,0,0,black-topright#9,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,d8,0
1621,LighthouseReef,recruitment,NA,NA,Naso lituratus,1,NA,NA,20,small crevice,1,0,0,0,0,black-topright#9,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,f2,0
1622,LighthouseReef,recruitment,NA,NA,Naso lituratus,1,NA,NA,20,small crevice,0,1,0,0,0,black-topright#9,NA,6,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,black,h8,0
1623,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,b1,0
1624,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,b2,0
1625,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,b4,0
1626,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,b6,0
1627,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,b8,0
1628,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,c1,0
1629,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,c5,0
1630,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,c7,0
1631,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,d1,0
1632,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,e1,0
1633,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,f4,0
1634,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,f6,0
1635,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,g5,0
1636,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,g5,0
1638,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,g7,0
1639,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,g7,0
1640,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,h2,0
1641,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,h6,0
1642,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,h8,0
1643,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,i4,0
1644,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,i5,0
1645,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,i6,0
1646,LighthouseReef,recruitment,NA,NA,Pomacentrus bankanensis,1,NA,NA,4,small crevice,0,1,0,0,0,nocolour-topleft#9,NA,18,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,a4,0
1648,LighthouseReef,recruitment,NA,NA,Pomacentrus bankanensis,1,NA,NA,4,small crevice,1,0,0,0,0,nocolour-topleft#9,NA,18,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,d4,0
1649,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,11,NA,NA,11,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a2,0
1651,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,5,NA,NA,15,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a4,0
1652,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,2,NA,NA,18,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a6,0
1653,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,5,NA,NA,15,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a7,0
1654,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,4,NA,NA,9,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a8,0
1656,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,3,NA,NA,8,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2,0
1657,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2,0
1658,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2,0
1659,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,3,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2,0
1660,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,0,0,0,1,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b3,0
1661,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b4,0
1662,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,2,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b4,0
1663,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,2,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6,0
1664,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6,0
