"","X","Reef","Treatment","Genus","Species","Genus.species","Individual","Species.Code","Indiviual.code","Body.length","tile.kind","crown","outside","targetcrevice","opencrevice","othercrevice","Video_code","ColourCode","tile.number","video.length.min.sec.","video.length.min","comment","Area.crown.cm2","Area.target.cm2","Area.other.cm2","Area.open.cm2","Area.outside.cm2","Date","colour","Location","Bites.cm2.crown","Bites.cm2.targetcrevice","Bites.cm2.othercrevice","Bites.cm2.opencrevice","Bites.cm2.outside","Bites.cm2.min.crown","Bites.cm2.min.targetcrevice","Bites.cm2.min.othercrevice","Bites.cm2.min.opencrevice","Bites.cm2.min.outside"
"1183",1200,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",40,NA,NA,16,"large crevice",0,1,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","i2",0,0,0,0,0.0112129445820397,0,0,0,0,0.000429944194096616
"1184",1201,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",40,NA,NA,16,"large crevice",3,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","h2",0.0744047619047619,0,0,0,0,0.00285294332456909,0,0,0,0
"1185",1202,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",40,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","g3",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1186",1203,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",40,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","f2",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1187",1204,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",40,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","g5",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1188",1205,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",40,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","g7",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1189",1206,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",52,NA,NA,10,"large crevice",0,2,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","a2",0,0,0,0,0.0224258891640795,0,0,0,0,0.000859888388193231
"1190",1207,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",42,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","e3",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1191",1208,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",42,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","f4",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1192",1209,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",42,NA,NA,16,"large crevice",2,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","f7",0.0496031746031746,0,0,0,0,0.00190196221637939,0,0,0,0
"1193",1210,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",43,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","f2",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1194",1211,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",43,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","b2",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1195",1212,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",43,NA,NA,16,"large crevice",0,0,0,1,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","c2",0,0,0,0.0555555555555556,0,0,0,0,0.00213019768234492,0
"1196",1213,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",43,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","b7",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1197",1214,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",44,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","h6",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1198",1215,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",44,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","h4",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1199",1216,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",44,NA,NA,16,"large crevice",0,1,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","i4",0,0,0,0,0.0112129445820397,0,0,0,0,0.000429944194096616
"1200",1217,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",44,NA,NA,16,"large crevice",0,0,0,1,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","h3",0,0,0,0.0555555555555556,0,0,0,0,0.00213019768234492,0
"1201",1218,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",44,NA,NA,16,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","h2",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1202",1219,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",34,NA,NA,10,"large crevice",5,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","h6",0.124007936507937,0,0,0,0,0.00475490554094849,0,0,0,0
"1203",1220,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",34,NA,NA,10,"large crevice",2,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","h8",0.0496031746031746,0,0,0,0,0.00190196221637939,0,0,0,0
"1204",1221,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",34,NA,NA,10,"large crevice",0,0,0,1,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","g8",0,0,0,0.0555555555555556,0,0,0,0,0.00213019768234492,0
"1205",1222,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",34,NA,NA,10,"large crevice",3,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","f8",0.0744047619047619,0,0,0,0,0.00285294332456909,0,0,0,0
"1206",1223,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",35,NA,NA,10,"large crevice",5,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","h2",0.124007936507937,0,0,0,0,0.00475490554094849,0,0,0,0
"1207",1224,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",35,NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","red","c4",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1208",1225,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",35,NA,NA,10,"large crevice",1,0,0,0,0,"red-topleft#13",NA,71,NA,26.08,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","red","b2",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1209",1804,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",22,NA,NA,15,"small crevice",0,2,0,0,0,"red-topleft#4",NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","g1",0,0,0,0,0.0204305451359775,0,0,0,0,0.000783379798158648
"1210",1805,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",22,NA,NA,15,"small crevice",0,2,0,0,0,"red-topleft#4",NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f1",0,0,0,0,0.0204305451359775,0,0,0,0,0.000783379798158648
"1211",1806,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",22,NA,NA,15,"small crevice",0,1,0,0,0,"red-topleft#4",NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","e1",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1212",1807,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",22,NA,NA,15,"small crevice",1,0,0,0,0,"red-topleft#4",NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","g3",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1213",1808,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",22,NA,NA,15,"small crevice",1,0,0,0,0,"red-topleft#4",NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h4",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1214",1081,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",22,NA,NA,15,"large crevice",1,0,0,0,0,"red-topleft#4",NA,72,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","red","f2",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1215",1649,"LighthouseReef","recruitment",NA,NA,"Chlorurus sordidus",11,NA,NA,11,"small crevice",0,1,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","a2",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1216",1651,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",5,NA,NA,15,"small crevice",0,1,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","a4",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1217",1652,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",2,NA,NA,18,"small crevice",0,1,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","a6",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1218",1653,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",5,NA,NA,15,"small crevice",0,3,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","a7",0,0,0,0,0.0306458177039663,0,0,0,0,0.00117506969723797
"1219",1654,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",4,NA,NA,9,"small crevice",0,1,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","a8",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1220",1656,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",3,NA,NA,8,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b2",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1221",1657,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",1,NA,NA,18,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b2",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1222",1658,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",3,NA,NA,18,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b2",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1223",1659,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",3,NA,NA,10,"small crevice",5,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b2",0.144675925925926,0,0,0,0,0.00554738979777323,0,0,0,0
"1224",1660,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",3,NA,NA,18,"small crevice",0,0,0,1,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b3",0,0,0,0.0694444444444444,0,0,0,0,0.00266274710293115,0
"1225",1661,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b4",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1226",1662,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",2,NA,NA,10,"small crevice",2,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b4",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1227",1663,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",2,NA,NA,18,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b6",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1228",1664,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",2,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b6",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1229",1665,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",2,NA,NA,10,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b6",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1230",1666,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",0,0,0,2,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b7",0,0,0,0.138888888888889,0,0,0,0,0.0053254942058623,0
"1231",1667,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",4,NA,NA,9,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b8",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1232",1668,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",1,NA,NA,18,"small crevice",0,2,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c1",0,0,0,0,0.0204305451359775,0,0,0,0,0.000783379798158648
"1233",1669,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",3,NA,NA,18,"small crevice",0,4,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c1",0,0,0,0,0.0408610902719551,0,0,0,0,0.0015667595963173
"1234",1670,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",3,NA,NA,18,"small crevice",2,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c3",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1235",1671,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",1,NA,NA,18,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c5",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1236",1672,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",2,NA,NA,10,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c5",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1237",1673,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",4,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c7",0.115740740740741,0,0,0,0,0.00443791183821859,0,0,0,0
"1238",1674,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",0,0,0,1,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c8",0,0,0,0.0694444444444444,0,0,0,0,0.00266274710293115,0
"1239",1675,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",1,NA,NA,18,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","d2",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1240",1676,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",3,NA,NA,10,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","d2",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1241",1677,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",1,NA,NA,18,"small crevice",2,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","d4",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1242",1678,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",1,NA,NA,18,"small crevice",0,0,0,0,5,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","d5",0,0,0.465230531032737,0,0,0,0,0.0178385939813166,0,0
"1243",1679,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",2,NA,NA,18,"small crevice",0,0,0,0,2,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","d5",0,0,0.186092212413095,0,0,0,0,0.00713543759252665,0,0
"1244",1680,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",3,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","d6",0.0868055555555556,0,0,0,0,0.00332843387866394,0,0,0,0
"1245",1681,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",2,NA,NA,10,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","d8",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1246",1682,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",3,NA,NA,18,"small crevice",0,3,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","e1",0,0,0,0,0.0306458177039663,0,0,0,0,0.00117506969723797
"1247",1683,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",3,NA,NA,18,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","e3",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1248",1684,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",0,0,0,0,1,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","e5",0,0,0.0930461062065475,0,0,0,0,0.00356771879626332,0,0
"1249",1685,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",0,0,0,0,2,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","e6",0,0,0.186092212413095,0,0,0,0,0.00713543759252665,0,0
"1250",1686,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","e7",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1251",1687,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",3,NA,NA,18,"small crevice",0,1,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f1",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1252",1688,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",5,NA,NA,10,"small crevice",0,2,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f1",0,0,0,0,0.0204305451359775,0,0,0,0,0.000783379798158648
"1253",1689,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",3,NA,NA,10,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f2",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1254",1690,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",1,NA,NA,18,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f4",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1255",1691,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f4",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1256",1692,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",2,NA,NA,18,"small crevice",0,0,0,0,1,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f5",0,0,0.0930461062065475,0,0,0,0,0.00356771879626332,0,0
"1257",1693,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",5,NA,NA,9,"small crevice",2,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f6",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1258",1694,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",3,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f8",0.0868055555555556,0,0,0,0,0.00332843387866394,0,0,0,0
"1259",1695,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",5,NA,NA,15,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f8",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1260",1696,"LighthouseReef","recruitment",NA,NA,"Zebrasoma scopas",2,NA,NA,10,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f8",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1261",1697,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",2,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","g5",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1262",1698,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",10,NA,NA,9,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","g7",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1263",1699,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",11,NA,NA,8,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","g7",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1264",1700,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",4,NA,NA,17,"small crevice",1,0,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","g7",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1265",1701,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",6,NA,NA,9,"small crevice",0,1,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h2",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1266",1702,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",2,NA,NA,8,"small crevice",0,3,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h2",0,0,0,0,0.0306458177039663,0,0,0,0,0.00117506969723797
"1267",1703,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",5,NA,NA,9,"small crevice",0,3,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h2",0,0,0,0,0.0306458177039663,0,0,0,0,0.00117506969723797
"1268",1704,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",1,NA,NA,18,"small crevice",0,1,0,0,0,"red-topleft#1",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h2",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
