"","Date","Reef","Video_code","colour","Species","Individual","fishlength.cm","tile.kind","tile.number","Location","Unique.location","number.bites","length.video.h.min.sec","length.video.min","comment","parrot.phase","Tile.kind","Location.kind"
"667","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","30",10,"medium crevice","44","d2","44.d2",1,"0:26:05",26.08,"","","medium","crown"
"668","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","30",10,"medium crevice","44","c1","44.c1",1,"0:26:05",26.08,"","","medium","outside"
"669","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","30",10,"medium crevice","44","e1","44.e1",1,"0:26:05",26.08,"","","medium","outside"
"670","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","38",16,"medium crevice","44","d4","44.d4",1,"0:26:05",26.08,"","","medium","crown"
"671","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","45",8,"medium crevice","44","d4","44.d4",1,"0:26:05",26.08,"","","medium","crown"
"672","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","45",8,"medium crevice","44","e3","44.e3",2,"0:26:05",26.08,"","","medium","crown"
"673","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","45",8,"medium crevice","44","d2","44.d2",1,"0:26:05",26.08,"","","medium","crown"
"674","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","46",8,"medium crevice","44","b2","44.b2",1,"0:26:05",26.08,"","","medium","crown"
"675","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","46",8,"medium crevice","44","b1","44.b1",1,"0:26:05",26.08,"","","medium","outside"
"676","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","47",8,"medium crevice","44","i7","44.i7",2,"0:26:05",26.08,"","","medium","outside"
"677","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","47",8,"medium crevice","44","h7","44.h7",2,"0:26:05",26.08,"","","medium","outside"
"678","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","47",8,"medium crevice","44","h8","44.h8",4,"0:26:05",26.08,"","","medium","outside"
"679","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","47",8,"medium crevice","44","h6","44.h6",3,"0:26:05",26.08,"","","medium","outside"
"680","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","47",8,"medium crevice","44","h4","44.h4",1,"0:26:05",26.08,"","","medium","outside"
"681","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","47",8,"medium crevice","44","g5","44.g5",1,"0:26:05",26.08,"","","medium","crown"
"682","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","c1","44.c1",2,"0:26:05",26.08,"","","medium","outside"
"683","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","b1","44.b1",1,"0:26:05",26.08,"","","medium","outside"
"684","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","b2","44.b2",4,"0:26:05",26.08,"","","medium","crown"
"685","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","d2","44.d2",1,"0:26:05",26.08,"","","medium","crown"
"686","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","e3","44.e3",3,"0:26:05",26.08,"","","medium","crown"
"687","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","d4","44.d4",1,"0:26:05",26.08,"","","medium","crown"
"688","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","c3","44.c3",2,"0:26:05",26.08,"","","medium","crown"
"689","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","f2","44.f2",1,"0:26:05",26.08,"","","medium","crown"
"690","19.04.2018","LighthouseReef","red-topleft#11","red","Ctenochaetus striatus","39",16,"medium crevice","44","g3","44.g3",2,"0:26:05",26.08,"","","medium","crown"
"691","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","31",10,"medium crevice","44","g7","44.g7",1,"0:26:05",26.08,"","","medium","crown"
"692","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","31",10,"medium crevice","44","f8","44.f8",2,"0:26:05",26.08,"","","medium","crown"
"693","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","31",10,"medium crevice","44","e8","44.e8",1,"0:26:05",26.08,"","","medium","opencrevice"
"694","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","48",9,"medium crevice","44","b2","44.b2",1,"0:26:05",26.08,"","","medium","crown"
"695","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","48",9,"medium crevice","44","c3","44.c3",1,"0:26:05",26.08,"","","medium","crown"
"696","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","48",9,"medium crevice","44","d4","44.d4",2,"0:26:05",26.08,"","","medium","crown"
"697","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","48",9,"medium crevice","44","f4","44.f4",1,"0:26:05",26.08,"","","medium","crown"
"698","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","48",9,"medium crevice","44","d4","44.d4",2,"0:05:41",5.68,"","","medium","crown"
"699","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","48",9,"medium crevice","44","d5","44.d5",3,"0:05:41",5.68,"","","medium","othercrevice"
"700","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","48",9,"medium crevice","44","h4","44.h4",3,"0:05:41",5.68,"","","medium","outside"
"701","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","c8","44.c8",1,"0:05:41",5.68,"","","medium","opencrevice"
"702","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","d9","44.d9",1,"0:05:41",5.68,"","","medium","outside"
"703","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","c5","44.c5",4,"0:05:41",5.68,"","","medium","crown"
"704","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","e3","44.e3",1,"0:05:41",5.68,"","","medium","crown"
"705","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","f4","44.f4",1,"0:05:41",5.68,"","","medium","crown"
"706","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","f6","44.f6",1,"0:05:41",5.68,"","","medium","crown"
"707","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","g7","44.g7",2,"0:05:41",5.68,"","","medium","crown"
"708","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","h6","44.h6",3,"0:05:41",5.68,"","","medium","outside"
"709","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","g5","44.g5",1,"0:05:41",5.68,"","","medium","crown"
"710","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","f4","44.f4",1,"0:05:41",5.68,"","","medium","crown"
"711","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","g3","44.g3",3,"0:05:41",5.68,"","","medium","crown"
"712","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","49",9,"medium crevice","44","h2","44.h2",2,"0:05:41",5.68,"","","medium","outside"
"713","19.04.2018","LighthouseReef","red-topleft#12","red","Zebrasoma scopas","32",10,"medium crevice","44","f8","44.f8",1,"0:05:41",5.68,"","","medium","crown"
"714","19.04.2018","LighthouseReef","red-topleft#12","red","Zebrasoma scopas","32",10,"medium crevice","44","g5","44.g5",1,"0:05:41",5.68,"","","medium","crown"
"715","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","h7","44.h7",3,"0:05:41",5.68,"","","medium","outside"
"716","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","g7","44.g7",1,"0:05:41",5.68,"","","medium","crown"
"717","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","g6","44.g6",3,"0:05:41",5.68,"","","medium","targetcrevice"
"718","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","g5","44.g5",1,"0:05:41",5.68,"","","medium","crown"
"719","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","h6","44.h6",3,"0:05:41",5.68,"","","medium","outside"
"720","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","g3","44.g3",2,"0:05:41",5.68,"","","medium","crown"
"721","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","f2","44.f2",1,"0:05:41",5.68,"","","medium","crown"
"722","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","i6","44.i6",2,"0:05:41",5.68,"","","medium","outside"
"723","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","f2","44.f2",1,"0:05:41",5.68,"","","medium","crown"
"724","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","f4","44.f4",1,"0:05:41",5.68,"","","medium","crown"
"725","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","g3","44.g3",2,"0:05:41",5.68,"","","medium","crown"
"726","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","h4","44.h4",9,"0:05:41",5.68,"","","medium","outside"
"727","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","g5","44.g5",3,"0:05:41",5.68,"","","medium","crown"
"728","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","i5","44.i5",1,"0:05:41",5.68,"","","medium","outside"
"729","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","h3","44.h3",1,"0:05:41",5.68,"","","medium","outside"
"730","19.04.2018","LighthouseReef","red-topleft#12","red","Acanthurus nigrofuscus","50",9,"medium crevice","44","g3","44.g3",3,"0:05:41",5.68,"","","medium","crown"
"731","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","51",9,"medium crevice","44","h3","44.h3",1,"0:26:05",26.08,"","","medium","outside"
"732","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","51",9,"medium crevice","44","f3","44.f3",1,"0:26:05",26.08,"","","medium","targetcrevice"
"733","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","51",9,"medium crevice","44","d2","44.d2",3,"0:26:05",26.08,"","","medium","crown"
"734","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","51",9,"medium crevice","44","e3","44.e3",1,"0:26:05",26.08,"","","medium","crown"
"735","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","51",9,"medium crevice","44","h2","44.h2",1,"0:26:05",26.08,"","","medium","outside"
"736","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","40",16,"medium crevice","44","i8","44.i8",1,"0:26:05",26.08,"","","medium","outside"
"737","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","40",16,"medium crevice","44","h6","44.h6",1,"0:26:05",26.08,"","","medium","outside"
"738","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"medium crevice","44","c3","44.c3",2,"0:26:05",26.08,"","","medium","crown"
"739","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"medium crevice","44","d3","44.d3",1,"0:26:05",26.08,"","","medium","targetcrevice"
"740","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"medium crevice","44","f4","44.f4",1,"0:26:05",26.08,"","","medium","crown"
"741","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"medium crevice","44","d2","44.d2",1,"0:26:05",26.08,"","","medium","crown"
"742","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","54",9,"medium crevice","44","c3","44.c3",2,"0:26:05",26.08,"","","medium","crown"
"743","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","54",9,"medium crevice","44","b2","44.b2",1,"0:26:05",26.08,"","","medium","crown"
"744","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","42",16,"medium crevice","44","d6","44.d6",1,"0:26:05",26.08,"","","medium","crown"
"745","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","42",16,"medium crevice","44","b6","44.b6",1,"0:26:05",26.08,"","","medium","crown"
"746","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","42",16,"medium crevice","44","e9","44.e9",1,"0:26:05",26.08,"","","medium","outside"
"747","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","42",16,"medium crevice","44","e8","44.e8",1,"0:26:05",26.08,"","","medium","opencrevice"
"748","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","42",16,"medium crevice","44","g5","44.g5",1,"0:26:05",26.08,"","","medium","crown"
"749","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","42",16,"medium crevice","44","h2","44.h2",1,"0:26:05",26.08,"","","medium","outside"
"750","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","44",16,"medium crevice","44","g8","44.g8",1,"0:26:05",26.08,"","","medium","opencrevice"
"751","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"medium crevice","44","b2","44.b2",1,"0:26:05",26.08,"","","medium","crown"
"752","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"medium crevice","44","c7","44.c7",1,"0:26:05",26.08,"","","medium","crown"
"753","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"medium crevice","44","d3","44.d3",1,"0:26:05",26.08,"","","medium","targetcrevice"
"754","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"medium crevice","44","b1","44.b1",1,"0:26:05",26.08,"","","medium","outside"
"755","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","45",16,"medium crevice","44","e9","44.e9",1,"0:26:05",26.08,"","","medium","outside"
"756","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","45",16,"medium crevice","44","e8","44.e8",1,"0:26:05",26.08,"","","medium","opencrevice"
"757","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","45",16,"medium crevice","44","g3","44.g3",1,"0:26:05",26.08,"","","medium","crown"
"758","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","45",16,"medium crevice","44","g7","44.g7",1,"0:26:05",26.08,"","","medium","crown"
"759","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"medium crevice","44","b3","44.b3",1,"0:26:05",26.08,"","","medium","opencrevice"
"760","19.04.2018","LighthouseReef","control","green",NA,NA,NA,"medium crevice","13",NA,"13.NA",0,NA,NA,"","",NA,NA
"761","19.04.2018","LighthouseReef","control","yellow",NA,NA,NA,"medium crevice","73",NA,"73.NA",0,NA,NA,"","",NA,NA
"762","19.04.2018","LighthouseReef","black-topright#2","black",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"763","19.04.2018","LighthouseReef","black-topright#6","black",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"764","19.04.2018","LighthouseReef","black-topright#7","black",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:05:47",5.78,"","",NA,NA
"765","19.04.2018","LighthouseReef","nocolour-topleft#1","blank",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"766","19.04.2018","LighthouseReef","nocolour-topleft#10","blank",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"767","19.04.2018","LighthouseReef","nocolour-topleft#3","blank",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"768","19.04.2018","LighthouseReef","nocolour-topleft#4","blank",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"769","19.04.2018","LighthouseReef","nocolour-topleft#5","blank",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"770","19.04.2018","LighthouseReef","nocolour-topleft#6","blank",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:20:02",26.08,"","",NA,NA
"771","19.04.2018","LighthouseReef","nocolour-topleft#7","blank",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"772","19.04.2018","LighthouseReef","nocolour-topleft#8","blank",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"773","19.04.2018","LighthouseReef","red-topleft#7","red",NA,NA,NA,NA,NA,NA,"NA.NA",0,"0:26:05",26.08,"","",NA,NA
"774","19.04.2018","LighthouseReef","control","green",NA,NA,NA,"small crevice","78",NA,"78.NA",0,NA,NA,"","",NA,NA
"775","19.04.2018","LighthouseReef","black-topright#1","black","unident wrasse","1",8,"small crevice","6","h3","6.h3",1,"0:26:05",26.08,"","","small","outside"
"776","19.04.2018","LighthouseReef","black-topright#10","black","Naso lituratus","3",20,"small crevice","6","b2","6.b2",1,"0:26:05",26.08,"","","small","crown"
"777","19.04.2018","LighthouseReef","black-topright#10","black","Naso lituratus","3",20,"small crevice","6","b8","6.b8",2,"0:26:05",26.08,"","","small","crown"
"778","19.04.2018","LighthouseReef","black-topright#11","black","Naso lituratus","4",19,"small crevice","6","b8","6.b8",1,"0:26:05",26.08,"4.5 hours over","","small","crown"
"779","19.04.2018","LighthouseReef","black-topright#11","black","Naso lituratus","4",19,"small crevice","6","h2","6.h2",1,"0:26:05",26.08,"","","small","outside"
"780","19.04.2018","LighthouseReef","black-topright#12","black","Naso lituratus","6",20,"small crevice","6","b8","6.b8",1,"0:22:48",22.8,"","","small","crown"
"781","19.04.2018","LighthouseReef","black-topright#12","black","Naso lituratus","6",20,"small crevice","6","d6","6.d6",1,"0:22:48",22.8,"","","small","crown"
"782","19.04.2018","LighthouseReef","black-topright#12","black","Naso lituratus","6",20,"small crevice","6","d8","6.d8",1,"0:22:48",22.8,"","","small","crown"
"783","19.04.2018","LighthouseReef","black-topright#12","black","Naso lituratus","6",20,"small crevice","6","e7","6.e7",1,"0:22:48",22.8,"","","small","crown"
"784","19.04.2018","LighthouseReef","black-topright#3","black","Chlorurus sordidus","1",12,"small crevice","6","b2","6.b2",2,"0:26:05",26.08,"","parrot IP (Chlorurus sordidus)","small","crown"
"785","19.04.2018","LighthouseReef","black-topright#3","black","Chlorurus sordidus","1",12,"small crevice","6","b8","6.b8",4,"0:26:05",26.08,"","parrot IP (Chlorurus sordidus)","small","crown"
"786","19.04.2018","LighthouseReef","black-topright#3","black","Chlorurus sordidus","1",12,"small crevice","6","c7","6.c7",1,"0:26:05",26.08,"","parrot IP (Chlorurus sordidus)","small","crown"
"787","19.04.2018","LighthouseReef","black-topright#3","black","Chlorurus sordidus","1",18,"small crevice","6","d6","6.d6",5,"0:26:05",26.08,"difficult to see","Chlorurus sordidus TP","small","crown"
"788","19.04.2018","LighthouseReef","black-topright#3","black","Chlorurus sordidus","1",18,"small crevice","6","f2","6.f2",1,"0:26:05",26.08,"","Chlorurus sordidus TP","small","crown"
"789","19.04.2018","LighthouseReef","black-topright#3","black","Chlorurus sordidus","1",18,"small crevice","6","f6","6.f6",1,"0:26:05",26.08,"","Chlorurus sordidus TP","small","crown"
"790","19.04.2018","LighthouseReef","black-topright#3","black","Chlorurus sordidus","1",18,"small crevice","6","h2","6.h2",4,"0:26:05",26.08,"","Chlorurus sordidus TP","small","outside"
"791","19.04.2018","LighthouseReef","black-topright#4","black","Chlorurus sordidus","2",13,"small crevice","6","b2","6.b2",3,"0:26:05",26.08,"","parrot IP (Chlorurus sordidus)","small","crown"
"792","19.04.2018","LighthouseReef","black-topright#4","black","Chlorurus sordidus","3",13,"small crevice","6","h6","6.h6",1,"0:26:05",26.08,"","parrot IP (Chlorurus sordidus)","small","outside"
"793","19.04.2018","LighthouseReef","black-topright#9","black","Naso lituratus","1",20,"small crevice","6","b2","6.b2",3,"0:26:05",26.08,"","","small","crown"
"794","19.04.2018","LighthouseReef","black-topright#9","black","Naso lituratus","1",20,"small crevice","6","d8","6.d8",1,"0:26:05",26.08,"","","small","crown"
"795","19.04.2018","LighthouseReef","black-topright#9","black","Naso lituratus","1",20,"small crevice","6","f2","6.f2",2,"0:26:05",26.08,"","","small","crown"
"796","19.04.2018","LighthouseReef","black-topright#9","black","Naso lituratus","1",20,"small crevice","6","h8","6.h8",1,"0:26:05",26.08,"","","small","outside"
"797","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","b1","18.b1",1,"0:21:56",21.93,"","","small","outside"
"798","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","b2","18.b2",1,"0:21:56",21.93,"","","small","crown"
"799","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","1",24,"small crevice","18","b4","18.b4",1,"0:21:56",21.93,"","","small","crown"
"800","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","1",24,"small crevice","18","b6","18.b6",6,"0:21:56",21.93,"","","small","crown"
"801","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","1",24,"small crevice","18","b8","18.b8",3,"0:21:56",21.93,"","","small","crown"
"802","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","c1","18.c1",1,"0:21:56",21.93,"","","small","outside"
"803","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","1",24,"small crevice","18","c5","18.c5",5,"0:21:56",21.93,"","","small","crown"
"804","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","1",24,"small crevice","18","c7","18.c7",2,"0:21:56",21.93,"","","small","crown"
"805","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","d1","18.d1",1,"0:21:56",21.93,"","","small","outside"
"806","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","e1","18.e1",1,"0:21:56",21.93,"","","small","outside"
"807","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","f4","18.f4",1,"0:21:56",21.93,"","","small","crown"
"808","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","f6","18.f6",4,"0:21:56",21.93,"","","small","crown"
"809","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","1",24,"small crevice","18","g5","18.g5",1,"0:21:56",21.93,"","","small","crown"
"810","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","g5","18.g5",2,"0:21:56",21.93,"","","small","crown"
"811","19.04.2018","LighthouseReef","nocolour-topleft#11","blank",NA,NA,NA,"small crevice","18","g6","18.g6",0,"0:21:56",21.93,"","","small","targetcrevice"
"812","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","1",24,"small crevice","18","g7","18.g7",1,"0:21:56",21.93,"","","small","crown"
"813","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","g7","18.g7",2,"0:21:56",21.93,"","","small","crown"
"814","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","h2","18.h2",1,"0:21:56",21.93,"","","small","outside"
"815","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","h6","18.h6",2,"0:21:56",21.93,"","","small","outside"
"816","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","1",24,"small crevice","18","h8","18.h8",1,"0:21:56",21.93,"","","small","outside"
"817","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","i4","18.i4",1,"0:21:56",21.93,"","","small","outside"
"818","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","i5","18.i5",2,"0:21:56",21.93,"","","small","outside"
"819","19.04.2018","LighthouseReef","nocolour-topleft#11","blank","Scarus niger","2",24,"small crevice","18","i6","18.i6",1,"0:21:56",21.93,"","","small","outside"
"820","19.04.2018","LighthouseReef","nocolour-topleft#9","blank","Pomacentrus bankanensis","1",4,"small crevice","18","a4","18.a4",1,"0:26:05",26.08,"","","small","outside"
"821","19.04.2018","LighthouseReef","nocolour-topleft#9","blank",NA,NA,NA,"small crevice","18","a5","18.a5",0,"0:26:05",26.08,"","","small","outside"
"822","19.04.2018","LighthouseReef","nocolour-topleft#9","blank","Pomacentrus bankanensis","1",4,"small crevice","18","d4","18.d4",1,"0:26:05",26.08,"","","small","crown"
"823","19.04.2018","LighthouseReef","red-topleft#1","red","Chlorurus sordidus","11",11,"small crevice","72","a2","72.a2",1,"0:26:05",26.08,"","parrot IP","small","outside"
"824","19.04.2018","LighthouseReef","red-topleft#1","red",NA,NA,NA,"small crevice","72","a3","72.a3",0,"0:26:05",26.08,"","","small","outside"
"825","19.04.2018","LighthouseReef","red-topleft#1","red","Ctenochaetus striatus","5",15,"small crevice","72","a4","72.a4",1,"0:26:05",26.08,"","","small","outside"
"826","19.04.2018","LighthouseReef","red-topleft#1","red","Ctenochaetus striatus","2",18,"small crevice","72","a6","72.a6",1,"0:26:05",26.08,"","","small","outside"
"827","19.04.2018","LighthouseReef","red-topleft#1","red","Ctenochaetus striatus","5",15,"small crevice","72","a7","72.a7",3,"0:26:05",26.08,"","","small","outside"
"828","19.04.2018","LighthouseReef","red-topleft#1","red","Acanthurus nigrofuscus","4",9,"small crevice","72","a8","72.a8",1,"0:26:05",26.08,"","","small","outside"
"829","19.04.2018","LighthouseReef","red-topleft#1","red",NA,NA,NA,"small crevice","72","a9","72.a9",0,"0:26:05",26.08,"","","small","outside"
"830","19.04.2018","LighthouseReef","red-topleft#1","red","Acanthurus nigrofuscus","3",8,"small crevice","72","b2","72.b2",1,"0:26:05",26.08,"","","small","crown"
"831","19.04.2018","LighthouseReef","red-topleft#1","red","Ctenochaetus striatus","1",18,"small crevice","72","b2","72.b2",1,"0:26:05",26.08,"","","small","crown"
"832","19.04.2018","LighthouseReef","red-topleft#1","red","Ctenochaetus striatus","3",18,"small crevice","72","b2","72.b2",1,"0:26:05",26.08,"","","small","crown"
